min,max,mean,median,q25,q75,k,Method,res1,res15,res2,res2.5,res3,res3.5,res45,res4,res5,res6,res7,res8,res9,removed_group,off_diag
0.006170946474907941,0.998523155568698,0.5985534908286669,0.7408457048199241,0.2328392275939472,0.9588336006107768,14,NTD_2,11,11,10,10,10,10,9,9,9,8,7,7,5,5,0.0641032951700538
0.014703724376296218,0.998576451867088,0.5873428909007912,0.7119254691338839,0.2236565774996867,0.8691649819681617,15,TTM-HOSVD,13,13,11,11,10,10,10,9,9,9,9,6,3,5,0.14343678607522284
2.632659669920439e-4,0.9997532748713861,0.5602257869948789,0.6633470508845243,0.16696097005749952,0.9720086761249536,15,NTD_2,12,12,10,10,9,9,9,9,9,8,6,6,6,5,0.05528916252598883
0.020143586981569223,0.9984758985197404,0.6127425359498365,0.7428219674026432,0.2994679884454902,0.8970695793223574,16,TTM-HOSVD,14,13,13,12,12,11,11,11,11,10,9,7,4,5,0.1447966794616472
8.206896636616883e-6,0.9993919381734663,0.6197757114468097,0.7290880362371788,0.39702090895430153,0.9804836759860988,16,NTD_2,13,12,12,12,12,12,12,12,11,10,10,7,5,5,0.05952238457838157
0.047366761980428655,0.9985007759227198,0.5293835581105352,0.5422831364284569,0.2948249492044428,0.7703919561755883,3,TTM-HOSVD,2,2,2,2,2,2,2,2,2,1,1,1,1,6,0.17704031992880243
0.022439855177091912,0.9941550323449536,0.530420347623557,0.5746661553486255,0.2985530052628587,0.7844105938467896,3,NTD_2,2,2,2,2,2,2,2,2,2,1,1,1,1,6,0.10488222014703937
0.2605218994240661,0.9984292223387546,0.5119983135606839,0.3945210662399574,0.2881632402159239,0.6183561395847175,4,TTM-HOSVD,4,4,4,4,2,2,2,2,1,1,1,1,1,6,0.17342792014081845
0.04719284566585025,0.9730630331683897,0.4660645861939494,0.42200123297077885,0.29193581186696005,0.5961300072977681,4,NTD_2,3,3,3,3,3,3,2,2,1,1,1,1,1,6,0.07979429130553624
0.05136628972944983,0.9984176423408028,0.56632108459163355,0.6380942984054749,0.3670980964284008,0.7766290960540395,5,TTM-HOSVD,4,4,4,4,4,4,3,3,3,3,2,1,1,6,0.15127207655846436
0.19901631873390083,0.997228139438738,0.6390711864331075,0.6851017348742117,0.5283665751802061,0.7856431639384804,5,NTD_2,5,5,4,4,4,4,4,4,4,3,2,1,1,6,0.061496360452445976
0.00961978780930546,0.998951612367678,0.5411476091193604,0.6334468318644173,0.1866725646211883,0.8586162944187786,6,TTM-HOSVD,4,4,4,4,4,4,4,4,4,4,2,2,2,6,0.15511720380178637
0.037096420680016416,0.9954134822135722,0.5377430394101249,0.6191180015891025,0.19346678718199295,0.8328764614042753,6,NTD_2,5,4,4,4,4,4,4,4,3,3,3,2,1,6,0.0803664037195866
0.009226043846162222,0.998982007201663,0.6289554065761653,0.8402866393503938,0.3891147583494513,0.8879818194680178,7,TTM-HOSVD,5,5,5,5,5,5,5,5,5,5,5,4,2,6,0.13588665617600162
0.003227212646613475,0.9962729842643953,0.5165145536279051,0.7325058351564097,0.17874834186726088,0.7630495797966979,7,NTD_2,5,5,5,5,5,5,4,4,4,4,4,1,1,6,0.08264979633816101
0.0080642523484193325,0.9991268888715419,0.5989235967834239,0.7068610910787909,0.35558786601467934,0.9202172519502795,8,TTM-HOSVD,6,6,6,6,6,6,6,6,5,5,4,3,3,6,0.15368667669129882
3.6039127034919003e-4,0.9987249246230043,0.6310673285399897,0.7562767246431834,0.5217715344067524,0.8896250080693339,8,NTD_2,6,6,6,6,6,6,6,6,6,6,5,3,2,6,0.06878650648619208
0.005305053176898562,0.9986365260530976,0.5756151365619406,0.6947324792160563,0.4552322896329692,0.9091332657958231,9,TTM-HOSVD,7,7,7,7,7,7,7,7,5,5,4,3,3,6,0.12704991067228213
6.453891896068884e-4,0.9988105607680066,0.48617722309068995,0.5569957686947246,0.08564282978753142,0.7562237642173326,9,NTD_2,6,6,6,6,6,6,6,6,6,4,3,1,1,6,0.05656422465052112
0.0013026927859315783,0.8128563169862643,0.3395758174115514,0.283574846776919,0.07811591977852154,0.5137376259861989,10,TTM-HOSVD,6,6,6,5,5,5,4,4,3,2,2,2,0,6,0.10239307738193691
4.4076238946217497e-7,0.9945290402199292,0.5438483368884643,0.7132335655557023,0.08795558878584807,0.8540970604091519,10,NTD_2,7,7,7,7,7,6,6,6,6,6,5,4,2,6,0.06071152153739702
0.03074820348292248,0.999039341321271,0.5801317854446225,0.6815711928635698,0.3425958133296527,0.7883065275160774,11,TTM-HOSVD,10,10,8,8,8,8,8,8,7,6,5,3,2,6,0.14838224501585726
5.4749148334320196e-5,0.9965097926537528,0.47134113437438574,0.41043275579719807,0.08018672144039839,0.8026060764184494,11,NTD_2,8,8,7,7,7,7,6,5,5,5,4,3,2,6,0.05700352423383187
0.01703173573960982,0.9990410973412768,0.5441115380337486,0.6461257542465694,0.19922794730141874,0.7657252824299424,12,TTM-HOSVD,10,9,9,8,8,8,8,8,8,8,5,3,2,6,0.15734893984280432
0.002376010819769558,0.9972574682023106,0.5954888827962942,0.6909274969648442,0.23515824137299668,0.9881215188417952,12,NTD_2,9,9,9,9,8,8,8,7,7,7,6,5,5,6,0.06024626197399767
0.011566866938884533,0.9989040752819932,0.49330003298621106,0.6024486014255044,0.19916932549662328,0.8205761530071461,13,TTM-HOSVD,11,11,9,8,8,7,7,7,7,7,4,4,2,6,0.17413421014411729
4.421418540498258e-7,0.9971282130873802,0.5106304826879675,0.6891243990292159,0.124798556885373,0.8722657838319512,13,NTD_2,10,9,7,7,7,7,7,7,7,7,6,5,3,6,0.06086878937004635
0.0017596904117714608,0.8886316120954412,0.44223049740372705,0.3802228494821741,0.08428522041977997,0.8282831908846413,14,TTM-HOSVD,10,9,8,8,8,7,7,6,6,6,6,5,0,6,0.10395951100995135
9.40250414286428e-4,0.9999938263858951,0.5500509291394029,0.5681899147271465,0.19264368591855002,0.9261108111039091,14,NTD_2,11,10,10,10,10,10,9,9,7,7,6,5,5,6,0.05396354200682861
0.0010768434898946206,0.934865561550227,0.42182381618592135,0.3157555424331385,0.08313534293125822,0.8319589124349633,15,TTM-HOSVD,10,9,8,8,8,7,7,6,6,6,6,5,1,6,0.09574369807793723
4.328647817897635e-7,0.9999205097310089,0.4898111762312697,0.39987290344302984,0.06883321523020124,0.9630772682471711,15,NTD_2,10,10,9,8,8,8,7,7,7,6,6,6,6,6,0.0566089336660262
0.003000306204444399,0.9226474425073982,0.39740661282375694,0.3122207479992319,0.08912015538045855,0.7420632229107984,16,TTM-HOSVD,10,9,8,8,8,8,8,8,6,6,5,4,1,6,0.09008392434346704
2.792549831240673e-4,0.9999639615242497,0.5857519065129095,0.7286240688067218,0.1845000833948054,0.9948094431498653,16,NTD_2,13,12,12,10,10,10,10,10,10,10,8,7,6,6,0.06632465936838235
0.6273960216951312,0.9787410437386825,0.8451418779741583,0.9292885684886611,0.7783422950918961,0.9540148061136718,3,TTM-HOSVD,3,3,3,3,3,3,3,3,3,3,2,2,2,7,0.14517259778055913
0.6060450691240312,0.7776784535492831,0.7017830670791518,0.7216256785641412,0.6638353738440862,0.7496520660567121,3,NTD_2,3,3,3,3,3,3,3,3,3,3,2,0,0,7,0.1751044133687473
0.004177602544060553,0.9782134130836054,0.71308526089925794,0.934975013984683,0.6759411051470149,0.9721191697369261,4,TTM-HOSVD,3,3,3,3,3,3,3,3,3,3,3,3,2,7,0.12448904382903854
0.15999395098274827,0.7814615834334121,0.5912747842787023,0.7118218013493243,0.5601939304562596,0.7429026551717669,4,NTD_2,4,4,3,3,3,3,3,3,3,3,2,0,0,7,0.07976001680608717
0.04415266894025319,0.9811835632721737,0.7262959448739031,0.9227223664979443,0.706508793118698,0.9769123325404466,5,TTM-HOSVD,4,4,4,4,4,4,4,4,4,4,4,3,3,7,0.1543461573392639
0.042197385197394646,0.9874647947638034,0.577493539514841,0.6157153656992652,0.571748889516068,0.6703412623976736,5,NTD_2,4,4,4,4,4,4,4,4,4,3,1,1,1,7,0.08629592198424682
0.010657606618241,0.9907035356066571,0.6145822075521147,0.7839695153184505,0.25566762637260654,0.9749619356247852,6,TTM-HOSVD,5,4,4,4,4,4,4,4,4,4,3,3,3,7,0.1200576045484916
0.15989311839571294,0.9895537457222411,0.5719970916936612,0.5545054197459165,0.3029423175550132,0.85445402723208,6,NTD_2,6,6,5,5,4,4,4,3,3,3,2,2,2,7,0.07992339838864013
0.004096224102565145,0.9907781925561898,0.6347495463895511,0.7489937488358571,0.38369245115721423,0.9659968784589086,7,TTM-HOSVD,6,5,5,5,5,5,5,5,5,5,4,3,3,7,0.11363960326989525
0.003751265669268784,0.997525475812634,0.7015462837021722,0.8493247313886493,0.5432745847141881,0.9868366718081385,7,NTD_2,6,6,6,6,6,5,5,5,5,5,5,4,3,7,0.06951368153090387
0.019239367371710003,0.997382290927487,0.5947302345533942,0.726794162492171,0.23063060727041024,0.9504749279931735,8,TTM-HOSVD,6,6,6,6,5,5,5,5,5,5,4,4,3,7,0.15441578730059224
0.08649279827619989,0.9983743189532139,0.6475134095583577,0.7195220172969778,0.461070102517968,0.9397900040039081,8,NTD_2,7,7,7,6,6,6,6,6,6,4,4,4,3,7,0.047544248265620696
0.07622549555757357,0.9974674661166684,0.6518345849148948,0.8614784315624339,0.30359129342238245,0.9561362259934958,9,TTM-HOSVD,8,7,7,7,7,6,6,6,6,6,5,5,4,7,0.15440434992545216
0.010622786248409318,0.9981412790313061,0.6610897072492501,0.750832644250601,0.4976432559623241,0.8865145100469054,9,NTD_2,8,8,8,8,8,7,7,7,6,6,5,4,2,7,0.0486048588209189
1.57277204522812e-17,0.9973819806558117,0.3958311556959726,0.18824350080610708,0.08884385681288753,0.751058414957961,10,TTM-HOSVD,7,5,5,5,4,4,4,4,3,3,3,3,2,7,0.11840051336776332
0.04776410256528095,0.9996730363265887,0.6424742225824762,0.7954155056305312,0.3895675478053632,0.9673775925188696,10,NTD_2,8,8,8,8,8,8,7,6,6,6,5,5,5,7,0.05143463915926678
1.4108315400256537e-7,0.9901368772618843,0.4829028720806495,0.38379302110703656,0.12913254546721087,0.9116937578331415,11,TTM-HOSVD,9,7,7,7,7,7,4,4,4,4,4,4,3,7,0.12245038938635854
0.0018002886477234974,0.9989562983759315,0.6411226782061642,0.7187901565089585,0.4538127622704866,0.9808634228520945,11,NTD_2,9,9,9,9,9,9,9,8,7,7,6,4,4,7,0.040462481469683266
5.387027780917891e-7,0.990118181753084,0.4357110478929411,0.39353052941665334,0.11613740911485475,0.7735661579952853,12,TTM-HOSVD,9,7,7,7,7,7,6,4,4,4,4,3,3,7,0.11139557452728817
0.03616169134592653,0.9996628213680708,0.5896567415116843,0.6575305732354428,0.11814185909753792,0.9665074879500382,12,NTD_2,9,8,8,8,8,8,8,8,8,7,5,5,5,7,0.05500040597170524
0.05487966947061568,0.9936143366613168,0.6240297281345867,0.7422602507645116,0.39538678634490304,0.8851689486777815,13,TTM-HOSVD,12,12,11,11,11,11,9,9,7,7,7,6,3,7,0.20066064757830485
1.3453246222209126e-6,0.9981570320346963,0.6447581574821605,0.7955764114450851,0.23306409641364378,0.9756676831486665,13,NTD_2,11,11,10,9,9,9,9,9,9,9,8,6,5,7,0.05602801223571373
0.008139479886817453,0.9963156975677606,0.579395808837971,0.6571523972690495,0.4004254887472001,0.8127128038269202,14,TTM-HOSVD,13,13,11,11,11,11,10,8,8,8,7,5,2,7,0.16954663255659244
0.03977905314407191,0.9995826920297024,0.7453949606146602,0.877693956871037,0.630573506659039,0.9912468377464009,14,NTD_2,13,12,12,12,12,12,12,12,11,10,10,9,7,7,0.05621685641981624
0.0037931954517796077,0.9958188002777653,0.7121418066832892,0.8323667647596122,0.6679868482072834,0.9262720743569743,15,TTM-HOSVD,13,13,13,13,13,13,13,12,12,12,11,8,5,7,0.15460513822464217
0.025759347432579474,0.9998119001588585,0.6472451369992046,0.7509295160944596,0.49723743801506615,0.9655810125897749,15,NTD_2,12,12,12,12,12,12,12,12,11,9,8,6,6,7,0.05866864312516374
0.004422567070038755,0.9955735868913597,0.6349661942959585,0.7301487978918797,0.5129129816919862,0.8384999801537512,16,TTM-HOSVD,14,14,13,13,13,13,13,13,12,10,9,6,3,7,0.17415536913944735
0.007400478394309851,0.9991157986920154,0.5688739570263562,0.5938584198711767,0.1917597695224585,0.9552767993104025,16,NTD_2,13,12,12,11,11,11,10,10,8,8,7,7,5,7,0.06767042231505677
0.07812694502783432,0.9874383436279635,0.49282017818994,0.41289524591402227,0.2455110954709283,0.7001667947709929,3,TTM-HOSVD,2,2,2,2,2,2,2,1,1,1,1,1,1,8,0.21380128668439644
0.2906763120376997,0.7363337391670276,0.47802582385439946,0.4070674203584711,0.3488718661980854,0.5717005797627494,3,NTD_2,3,3,3,3,2,2,2,1,1,1,1,0,0,8,0.15094455199784798
0.10059101655687482,0.9897722675267888,0.6734941799934481,0.8018067179450643,0.49530164619210704,0.9799992517464053,4,TTM-HOSVD,4,3,3,3,3,3,3,3,3,3,2,2,2,8,0.1022917864325142
0.039235267856630715,0.981746940107754,0.60414361128807,0.6977961185939477,0.48508162202484806,0.8168581078571697,4,NTD_2,3,3,3,3,3,3,3,3,3,3,2,1,1,8,0.06323636666556827
0.020429352199537672,0.993810859058081,0.5718306266523061,0.6618285736519355,0.1926473098764691,0.9904370384755071,5,TTM-HOSVD,4,4,3,3,3,3,3,3,3,3,2,2,2,8,0.11131930032520396
0.1726066128613832,0.9825705927384956,0.6486921184400116,0.8477841306927687,0.3373877740260261,0.9031114818813845,5,NTD_2,5,5,4,4,4,3,3,3,3,3,3,3,2,8,0.04965084149988834
1.3886147700752113e-4,0.9970400677526594,0.450324741577462,0.3460120529741168,0.06283644379632543,0.8697286434058866,6,TTM-HOSVD,4,4,3,3,3,3,3,3,2,2,2,2,2,8,0.08416928226457626
7.249037412236269e-4,0.9351116578232496,0.5444688979493039,0.515700610923602,0.43086326750859455,0.8016687411663157,6,NTD_2,5,5,5,5,5,5,5,4,4,2,2,2,1,8,0.07855309656848058
0.018246296797681485,0.9970768850923155,0.6134667214755549,0.6518124693330316,0.36368207826753385,0.9498836212853943,7,TTM-HOSVD,6,6,6,5,5,5,5,5,5,4,3,3,3,8,0.07809338518034095
0.09220705233138668,0.998588663706511,0.6488851077520069,0.6207596118743769,0.5395451561978988,0.8757750569779883,7,NTD_2,6,6,6,6,6,6,6,6,6,4,3,2,2,8,0.06846737704149093
0.06457248554247831,0.9953432933352119,0.6310078284581553,0.7184348601667463,0.49898169151319904,0.8220575650514423,8,TTM-HOSVD,7,7,6,6,6,6,6,6,6,6,4,2,2,8,0.1333686895926049
0.26754228874494923,0.997639506841841,0.740940214269839,0.7553779402099166,0.6481833504829764,0.9020446326586092,8,NTD_2,8,8,8,8,7,7,7,7,7,7,4,4,2,8,0.060146963737167804
0.06346516792490067,0.9952482876269887,0.6544422561614358,0.7748331536527847,0.6234459312529094,0.8173726521005662,9,TTM-HOSVD,7,7,7,7,7,7,7,7,7,7,6,4,2,8,0.1142860741592458
0.01591888039271431,0.9986274607816095,0.650557833522841,0.7319514992636313,0.551730000087283,0.8908626624021173,9,NTD_2,8,8,7,7,7,7,7,7,7,6,6,3,2,8,0.04312760281361699
0.01614012254705571,0.9940385108631029,0.5431489695485672,0.6544036876026511,0.21216304268438335,0.8246677118242268,10,TTM-HOSVD,8,8,7,7,7,7,6,6,6,5,5,4,1,8,0.12519818213678352
0.004443330074120354,0.9946730116585469,0.5533363809890086,0.6790468276407625,0.18113374897585138,0.908656707081995,10,NTD_2,8,8,7,6,6,6,6,6,6,5,5,4,3,8,0.05934207699785214
0.006047870822443423,0.9950071343417214,0.6129016802849578,0.8380000577714323,0.25567871941291387,0.89083701530084,11,TTM-HOSVD,8,8,8,8,8,8,8,7,7,7,6,6,2,8,0.13824992370793399
0.001975760876699451,0.9986709215496141,0.7552956413144661,0.8569888787758918,0.7103867382684268,0.9541967688154023,11,NTD_2,10,10,10,10,10,10,10,9,9,9,8,8,5,8,0.04712306616302398
0.005464800375152985,0.9950944665182535,0.5836158699437431,0.7217120028169153,0.09415833777021017,0.9265181147757982,12,TTM-HOSVD,9,8,8,8,8,8,8,8,8,8,7,5,4,8,0.12979008203309797
1.0651535533961708e-4,0.9992761120562614,0.70402496993183,0.838158659987798,0.6015386511592387,0.9773015176922049,12,NTD_2,11,11,10,9,9,9,9,9,9,9,9,8,4,8,0.05752056705088262
0.005792907226741735,0.9951001700912105,0.5452351853441572,0.7222540019308256,0.10147116964041453,0.916199875150311,13,TTM-HOSVD,10,8,8,8,8,8,8,8,8,8,8,5,4,8,0.11967534195628658
0.0013689717580129578,0.9998730798795974,0.6429233079523982,0.7006944282048345,0.5121365318210696,0.9589471504601116,13,NTD_2,11,11,11,11,10,10,10,10,10,8,7,5,5,8,0.05310750185121534
0.004838656137032016,0.9943578491861244,0.533055836008702,0.6143355954065741,0.25939714532847175,0.8148868479977058,14,TTM-HOSVD,12,11,11,10,10,9,8,8,8,7,6,4,3,8,0.14975962890468345
4.705436836605744e-4,0.9989006484543718,0.6439520078559059,0.81587680116706085,0.29284869639151867,0.9778138154666558,14,NTD_2,12,11,11,10,10,10,10,10,10,9,8,7,5,8,0.04424251554098404
1.426621987513993e-4,0.9948872913775383,0.4429508912691916,0.34747902796370894,0.15250157664993802,0.7547095147955858,15,TTM-HOSVD,12,11,9,9,8,7,7,7,6,6,5,3,2,8,0.10750455386597925
2.7160290749931082e-9,0.9999704379417087,0.58291925710089465,0.6444050175716638,0.25184115247247874,0.9792128717424964,15,NTD_2,13,12,11,11,11,10,9,9,9,8,7,6,5,8,0.05684591970286979
8.648956246378633e-4,0.9943750832602933,0.34292648754521593,0.25910931326413955,0.08009617872650586,0.4804303012221502,16,TTM-HOSVD,11,10,10,8,7,6,4,4,4,4,4,2,1,8,0.09887533636642273
1.7497812997675622e-6,0.999952428225032,0.6673938797608389,0.8832068215831401,0.32906509362640335,0.9936408283257628,16,NTD_2,13,12,12,12,12,12,12,11,11,10,10,10,8,8,0.057415413271991636
0.46753483833272835,0.997722158938413,0.8106309560352899,0.9666358708347285,0.7170853545837284,0.9821790148865708,3,TTM-HOSVD,3,3,3,3,3,3,3,3,2,2,2,2,2,9,0.10098350283026969
0.4268810537808633,0.8910489573825696,0.6819817493704523,0.7280152369479241,0.5774481453643937,0.8095320971652469,3,NTD_2,3,3,3,3,3,3,3,2,2,2,2,1,0,9,0.176414983648519
0.7993187568661076,0.9978208001501314,0.9267880533562267,0.9550063282043337,0.9106152033368025,0.971179178223758,4,TTM-HOSVD,4,4,4,4,4,4,4,4,4,4,4,3,3,9,0.12902167656972421
0.12341397814615382,0.9978821965222083,0.7033782893743085,0.8461084914144359,0.6589767111570702,0.8905100696316741,4,NTD_2,4,3,3,3,3,3,3,3,3,3,3,3,1,9,0.08488894416263489
0.04198546269455216,0.9979842803175848,0.7522084006062237,0.8908982813931637,0.8556905910631408,0.974483387562677,5,TTM-HOSVD,4,4,4,4,4,4,4,4,4,4,4,4,2,9,0.15581911937246423
0.007936250067999636,0.97612268885161,0.5957641763088409,0.6184087911658849,0.4298010025506711,0.9465521489080391,5,NTD_2,4,4,4,4,4,4,4,3,3,3,2,2,2,9,0.07204664491350185
0.007511533891214594,0.9981112673625389,0.6317950740564547,0.8805262172635928,0.25542266989389567,0.9529118451562427,6,TTM-HOSVD,4,4,4,4,4,4,4,4,4,4,4,4,2,9,0.12869285115918197
1.9523644508330392e-5,0.9837099585859331,0.7023126538620671,0.8195556204926393,0.671625772914297,0.9314284372995346,6,NTD_2,5,5,5,5,5,5,5,5,5,5,4,3,3,9,0.050987686751325936
0.006640865727896691,0.9988144645407132,0.7459787270894548,0.9127628863178865,0.6865308260250371,0.9652856104948064,7,TTM-HOSVD,6,6,6,6,6,6,6,6,6,6,5,4,4,9,0.12919378808004867
0.00722662619396551,0.9982877413043053,0.7777112928860687,0.894824516356634,0.8213649084936515,0.9504551746801362,7,NTD_2,6,6,6,6,6,6,6,6,6,6,6,6,3,9,0.03353715547836292
0.019676437343244885,0.9987111730152001,0.6868529534089671,0.8943000295138288,0.551587405435356,0.94523720285732,8,TTM-HOSVD,6,6,6,6,6,6,6,6,6,6,6,5,4,9,0.12082702607582019
0.05955057301454013,0.994764514876772,0.6643123470647542,0.7966347185338062,0.521627463076534,0.9363893517725678,8,NTD_2,7,6,6,6,6,6,6,6,6,6,5,4,3,9,0.04400244689384355
0.041895260012186485,0.9988257478119396,0.7312839387214491,0.9061564373345232,0.741883978863003,0.9244300362924954,9,TTM-HOSVD,8,8,7,7,7,7,7,7,7,7,7,6,5,9,0.10883423741977116
0.002101309595921268,0.9960936374203605,0.6119398713228255,0.7223019592832837,0.39958688098911854,0.9593905224081984,9,NTD_2,7,7,7,7,7,7,6,6,6,5,5,4,3,9,0.059707335333461585
0.03419623821751251,0.998329968070664,0.7023659622024732,0.8576387236725114,0.5387973034301801,0.9342909574875504,10,TTM-HOSVD,9,9,9,8,8,8,8,8,7,7,7,6,4,9,0.11242769979410963
0.001525656483937782,0.9996452543985249,0.6690535127307653,0.8452247060415564,0.35192677773316944,0.946044193444198,10,NTD_2,9,9,9,8,7,7,7,7,7,7,6,5,4,9,0.0447940315391246
0.019856291203237963,0.9981576329950236,0.6452654743624965,0.7559586344861957,0.44101334059566466,0.8487831870910878,11,TTM-HOSVD,10,10,10,9,9,9,9,8,7,7,7,4,2,9,0.13767345536804693
3.437781457124446e-6,0.9995593970165988,0.7255111568243411,0.9019092318620109,0.6156450015330455,0.9749017372804993,11,NTD_2,10,9,9,9,9,9,9,9,8,8,8,7,6,9,0.052286680312605825
0.007997454571992947,0.9995354445873791,0.5371429441440334,0.5661981819902602,0.19597357798514903,0.868506534271858,12,TTM-HOSVD,10,9,9,8,8,8,8,8,6,6,4,4,3,9,0.11865514021775457
5.201108689256523e-5,0.9994881801491241,0.596719021310157,0.6910580606807332,0.21657072160977195,0.924118664342425,12,NTD_2,11,10,9,8,8,8,8,8,7,7,5,5,3,9,0.06020031441691163
0.0068849913678646225,0.9979058923794134,0.7203407351194588,0.8729809353520306,0.6449546974998058,0.9370173869478213,13,TTM-HOSVD,12,12,11,11,11,11,11,10,10,10,9,8,5,9,0.1421314338227581
1.0338172825395794e-6,0.9990222397859818,0.7414627137873566,0.9081688489871824,0.7938173828905236,0.973419128822627,13,NTD_2,12,12,11,10,10,10,10,10,10,10,10,9,7,9,0.04707171746883306
0.006803537966978503,0.9978220096453558,0.6857794342767624,0.8425254642039437,0.46681049874932795,0.9339476700741695,14,TTM-HOSVD,12,12,12,12,12,11,11,10,10,10,9,8,6,9,0.13619504810431562
4.594526612750482e-6,0.9999435355420451,0.6563615896545183,0.836492933938116,0.36468230938035456,0.9945250371291128,14,NTD_2,11,11,11,11,11,10,10,10,10,9,9,7,6,9,0.07139934300747629
0.0034909312946031883,0.9979114952963126,0.6577959622528418,0.8199650162615384,0.37087587306263675,0.9286712115037568,15,TTM-HOSVD,13,13,13,13,12,11,11,10,10,10,9,8,6,9,0.14092889252452542
6.1828015508969e-7,0.9983443042488648,0.5248397087702793,0.6361949952027469,0.14294788008022868,0.853174207607952,15,NTD_2,12,11,10,10,10,9,9,8,8,8,7,4,4,9,0.05709092964222752
0.00336643875870521,0.9994627442159416,0.6148258697324954,0.7284012380135277,0.3359651413093324,0.9258973407116026,16,TTM-HOSVD,14,14,14,14,13,11,11,9,9,9,8,7,6,9,0.13707018869977658
0.0034675388201789274,0.999927171620486,0.5772277027644974,0.5143743973532556,0.40254223424395413,0.9240190597353147,16,NTD_2,13,13,12,12,12,12,12,12,9,7,7,6,5,9,0.05133821657352713
0.19712190392443535,0.9788677344700232,0.7126331734648201,0.9619098820000017,0.5795158929622185,0.9703888082350125,3,TTM-HOSVD,3,3,2,2,2,2,2,2,2,2,2,2,2,10,0.1836829311625249
0.015451582722802715,0.8970037614524232,0.5574361285534659,0.759853041485172,0.3876523121039873,0.8284284014687976,3,NTD_2,2,2,2,2,2,2,2,2,2,2,2,1,0,10,0.17413406743132046
0.12700737343765747,0.9978774192282288,0.6389305797883796,0.7154187632438161,0.36567650800044016,0.9886728350317557,4,TTM-HOSVD,4,3,3,3,3,3,3,2,2,2,2,2,2,10,0.09336241292521548
0.4636965590950717,0.9412965986229447,0.694654422184122,0.6868122655092359,0.6008015065529502,0.7806651811404077,4,NTD_2,4,4,4,4,4,4,4,4,3,3,2,1,1,10,0.06929182383836756
0.13451043409964933,0.9981236922489904,0.5694683570477985,0.4344466856300452,0.297616111067293,0.9826448621930147,5,TTM-HOSVD,5,4,4,4,3,3,3,2,2,2,2,2,2,10,0.1904088505455826
0.004911912431490543,0.9965439946767453,0.5636194253729668,0.46960035387332355,0.362807788901206,0.9842330769820685,5,NTD_2,4,4,4,4,4,4,3,3,2,2,2,2,2,10,0.06106960971892139
0.019161485568875213,0.9979292925934263,0.5837687432426526,0.6781300524810598,0.26634274609150954,0.9196684623976409,6,TTM-HOSVD,5,4,4,4,4,4,4,4,4,4,3,2,2,10,0.12579225066266594
9.769671188482846e-5,0.9914759868926167,0.5166478593675892,0.4906912183269839,0.16336051268367469,0.9271833734401163,6,NTD_2,5,4,4,3,3,3,3,3,3,3,3,2,2,10,0.054700033444668845
0.006672096676510502,0.998760893963973,0.6041881464215111,0.598852311685124,0.38754172419170807,0.9249741371207769,7,TTM-HOSVD,6,6,6,5,5,5,5,5,5,3,3,3,2,10,0.12191740907649194
0.003922209195335286,0.9933484973436101,0.6273316440422767,0.7976466995273537,0.3833573784631117,0.9148446726517072,7,NTD_2,5,5,5,5,5,5,5,5,5,5,4,3,2,10,0.08569799304856227
0.006380174454487258,0.998835306662375,0.5948017085559587,0.7891879357688317,0.1795144062604917,0.9188389593556586,8,TTM-HOSVD,6,6,6,5,5,5,5,5,5,5,5,4,2,10,0.14145813867002904
0.0021442695653916383,0.9974768398616941,0.6093429010277823,0.775584708131575,0.37953532149435176,0.8629811109978728,8,NTD_2,6,6,6,6,6,6,6,6,6,5,5,4,2,10,0.055188430166852154
0.09291869684423357,0.9986862500110844,0.6018603834096462,0.7257545661492565,0.1760938686524105,0.9429478850061045,9,TTM-HOSVD,8,7,6,6,6,6,6,6,6,6,5,3,3,10,0.16766356518926465
0.017829670593736392,0.9976570908977686,0.5431621925247455,0.7104556996494088,0.07150656831917943,0.8300718092632875,9,NTD_2,6,6,6,6,6,6,6,5,5,5,5,3,2,10,0.041706247000388004
0.010307286364619687,0.9953752089216955,0.6110593596304313,0.8209675479299707,0.2027742969130522,0.9118613338101427,10,TTM-HOSVD,9,7,7,7,7,7,7,6,6,6,6,5,3,10,0.12535186980478352
1.7891772546434825e-7,0.9994464935606345,0.591283158123096,0.7349565469340785,0.22795819724761696,0.8582703715271963,10,NTD_2,7,7,7,7,7,7,7,7,7,7,5,4,2,10,0.06077320929074684
0.0037374335783317584,0.9927893546428239,0.5169615005604073,0.6619765123210241,0.22339738384461272,0.7792239114133472,11,TTM-HOSVD,9,9,8,8,7,7,7,6,6,6,4,3,1,10,0.14606106117330298
1.2718126485008817e-6,0.9945437949116199,0.5100950959206153,0.5343557421443771,0.18433745897277248,0.8619110038833765,11,NTD_2,8,8,8,8,8,7,7,6,6,4,4,4,3,10,0.07704634103588995
4.591520033313442e-4,0.992743562236619,0.47047091789196216,0.360525915618903,0.22131031573756876,0.7845421443639977,12,TTM-HOSVD,10,9,9,9,7,6,6,5,5,5,5,3,2,10,0.13340666916773
8.812470175457246e-5,0.999517741381641,0.489601300259613,0.5195706419398071,0.01870382866727907,0.8093586845757926,12,NTD_2,8,8,8,8,8,8,8,7,6,5,5,3,2,10,0.05636783324543246
