min,max,mean,median,q25,q75,k,method,res1,res15,res2,res2.5,res3,res3.5,res45,res4,res5,res6,res7,res8,res9,removed_group,off_diag
0.03596558757992636,0.9959423948609704,0.5800373480372352,0.5323761364058966,0.34517593158953375,0.9907266897498485,5,Ours,4,4,4,4,4,3,3,3,3,2,2,2,2,5,0.1107140502092635
0.32961233842287857,0.9953742561866746,0.6748332333650634,0.8124797590351561,0.34845834405888093,0.8882414691217269,5,LDA,5,5,5,5,5,3,3,3,3,3,3,3,1,5,0.09627840644061765
0.004104120829225468,0.99219937228621,0.36488042887989003,0.12898253668465098,0.07034573000158402,0.6954060434366935,6,Ours,3,3,2,2,2,2,2,2,2,2,2,2,1,5,0.13978741836154593
0.009286584667968927,0.9968494142406457,0.6695337954412544,0.7922488527596226,0.5481150758761333,0.9179361516684279,6,LDA,5,5,5,5,5,5,5,5,4,4,3,3,2,5,0.058601295975241316
0.008753442546834024,0.9944988592551409,0.7458631572652094,0.947682456605462,0.6556955669633611,0.9793581042611532,7,Ours,6,6,6,6,6,6,6,6,6,5,5,4,4,5,0.10561955560122001
0.005421409257552796,0.9985658188693027,0.5774803060340016,0.5190621013769482,0.4220497212069032,0.8376066851602006,7,LDA,6,6,6,6,6,5,5,5,5,3,2,2,2,5,0.04828164432782562
0.006620580960098608,0.9951896128019518,0.6543182928998095,0.7692212262102509,0.42156352496619254,0.9917347662809082,8,Ours,7,7,7,6,6,6,6,6,5,4,4,4,4,5,0.122338164937418
0.02272436221903994,0.9998347436495255,0.6143633548892947,0.6562909524363305,0.44449771992663817,0.8218170044826076,8,LDA,7,7,7,7,7,6,6,6,5,5,3,2,2,5,0.054766154724016705
0.025141883423094823,0.9971626514457201,0.5480714655365452,0.4233095549803139,0.1839291169247125,0.9854467164589957,9,Ours,7,7,6,6,6,6,6,4,4,4,4,4,3,5,0.10945210448201213
0.02881438275729443,0.9998467079333787,0.5695134144120483,0.5182332854635364,0.3004821481157959,0.9984325332573867,9,LDA,8,7,7,7,7,6,6,6,6,4,3,3,3,5,0.05441840282833124
0.007648944361339072,0.9955583296727107,0.6282621490644485,0.6490643831835494,0.35854393708704013,0.9647795331186299,10,Ours,9,9,9,9,9,7,7,6,5,5,5,5,4,5,0.1235329672359574
0.002239142511816776,0.9997443759617858,0.6406412503554652,0.6846033506943159,0.41610459879858175,0.9911141078928036,10,LDA,8,8,8,8,8,7,7,7,7,7,4,4,4,5,0.04381877485540314
0.004962763500420204,0.99555374615863,0.6061700785576164,0.7273938856245432,0.3343476362649991,0.946936105946674,11,Ours,9,9,9,9,9,7,7,7,6,6,6,5,4,5,0.11119048417529204
0.002106745957084841,0.9999102645002533,0.6417092808869063,0.7470140908079621,0.42671395425514363,0.9753537957411171,11,LDA,9,9,9,9,9,8,8,8,8,7,7,4,4,5,0.07222067825125099
0.0052204843197159265,0.9956762518135978,0.5785382339038164,0.6537716446719272,0.26076467362759864,0.9124801676744158,12,Ours,10,10,10,9,8,7,7,7,6,6,6,6,3,5,0.11460718408335428
0.026375100630905382,0.9999175238640494,0.5944305033007019,0.7496957019564956,0.2869738578950688,0.895348520124867,12,LDA,9,9,9,9,9,9,8,8,8,7,7,4,3,5,0.0757228612527277
0.004613446204039226,0.9963518220700228,0.5887116042439875,0.7282509807533796,0.2321228460129918,0.8961514858805544,13,Ours,10,10,10,9,9,9,9,9,8,7,7,6,3,5,0.13216271013988545
0.00336200384758293,0.9996987710443843,0.6790143057876974,0.7223206070638007,0.5460831266956493,0.9916630093414032,13,LDA,12,12,12,12,12,11,10,10,10,9,7,5,4,5,0.07921544921671846
0.010910010498512672,0.9979400408272006,0.5793382013457689,0.7471659325174894,0.23912084575266387,0.8920352036189809,14,Ours,11,11,11,10,10,9,9,8,8,8,8,6,4,5,0.1238097188447182
0.0023656513061509113,0.999560354695952,0.6445136508006238,0.695777105402701,0.4161572652583643,0.9646727196911026,14,LDA,13,12,12,12,12,12,10,10,9,9,7,5,4,5,0.08873302755427429
0.007402765407040082,0.9966878345031218,0.5604218923032174,0.5713879105222145,0.31837960901216633,0.8643207210905204,15,Ours,12,12,11,11,11,11,11,10,9,7,6,5,4,5,0.142285723694622
4.3174662446669233e-4,0.999892102596327,0.594353853003052,0.6990518746766352,0.3350001855282745,0.9127337190870863,15,LDA,12,12,12,12,12,10,10,10,10,10,7,5,4,5,0.06529215047070848
0.010023912463247976,0.9966979059484401,0.5704644844940907,0.6654492509946781,0.2767051287900369,0.88213392633541,16,Ours,12,12,12,12,12,11,11,10,10,9,8,5,4,5,0.12867045910980202
5.955691706875257e-4,0.9998864145078474,0.5945819599481539,0.6463550245056237,0.3336157043808648,0.9068565507844537,16,LDA,13,13,13,13,13,11,11,11,11,10,7,6,4,5,0.07265240289587267
0.04844503956133729,0.9922965324073154,0.5380554767701939,0.5734248583419292,0.31093494895163326,0.7828606953746223,3,Ours,2,2,2,2,2,2,2,2,2,1,1,1,1,6,0.11970559370302265
